Easting;Northing;Species;DamageClass;AgeClass;CrownStatus;Mixture;Setup_Aufbau
3.432.422,30;5.298.767,20;2;2;5;2;2;1
3.432.446,70;5.298.766,70;2;2;5;2;2;1
3.432.471,40;5.298.765,80;2;2;5;2;2;1
3.432.496,10;5.298.764,90;2;2;5;2;2;1
3.432.520,60;5.298.763,90;2;2;5;2;2;1
3.432.545,00;5.298.762,90;2;4;5;2;2;1
3.432.569,10;5.298.761,90;2;3;5;2;2;1
3.432.593,00;5.298.761,00;2;2;5;2;2;1
3.432.616,60;5.298.760,10;2;1;5;2;2;1
3.432.640,10;5.298.759,20;2;1;5;2;2;1
3.432.663,50;5.298.758,40;2;1;5;2;2;1
3.432.686,60;5.298.757,60;2;2;5;2;2;1
3.432.709,70;5.298.756,80;2;3;5;2;2;1
3.432.732,60;5.298.756,10;2;2;5;2;2;1
3.432.755,50;5.298.755,40;2;1;6;2;2;1
3.432.778,20;5.298.754,70;2;2;6;2;2;1
3.432.845,60;5.298.752,60;2;1;3;2;2;1
3.432.083,60;5.298.745,20;2;2;6;2;3;1
3.432.106,30;5.298.744,90;2;2;6;2;3;1
3.432.128,20;5.298.744,70;2;3;6;2;3;1
3.432.150,20;5.298.744,50;2;3;6;2;3;1
3.432.193,50;5.298.744,40;10;2;6;2;3;1
3.432.237,30;5.298.744,30;10;2;6;2;3;1
3.432.259,40;5.298.744,20;8;3;2;2;4;2
3.432.281,80;5.298.744,20;10;2;2;2;4;2
3.432.304,50;5.298.744,10;8;2;2;2;4;2
3.432.327,70;5.298.743,90;2;3;2;2;4;2
3.432.351,10;5.298.743,70;2;4;5;2;2;1
3.432.374,80;5.298.743,30;2;2;5;2;2;1
3.432.398,60;5.298.743,00;2;2;5;2;2;1
3.432.422,90;5.298.742,50;2;2;5;2;2;1
3.432.447,20;5.298.741,90;2;3;5;2;2;1
3.432.471,90;5.298.741,10;2;1;5;2;2;1
3.432.496,50;5.298.740,30;2;1;5;2;2;1
3.432.520,90;5.298.739,40;2;2;5;2;2;1
3.432.545,10;5.298.738,50;2;1;5;2;2;1
3.432.569,10;5.298.737,70;2;2;5;2;2;1
3.432.592,90;5.298.736,90;2;1;5;2;2;1
3.432.616,40;5.298.736,10;2;1;5;2;2;1
3.432.639,80;5.298.735,40;2;3;5;2;2;1
3.432.663,10;5.298.734,70;2;3;5;2;2;1
3.432.686,20;5.298.734,00;2;1;5;2;2;1
3.432.709,20;5.298.733,30;2;3;5;2;2;1
3.432.732,10;5.298.732,70;2;1;5;2;2;1
3.432.754,90;5.298.732,00;2;2;6;2;2;1
3.432.822,60;5.298.730,10;2;1;3;2;2;1
3.432.845,00;5.298.729,50;2;1;3;2;2;1
3.432.129,10;5.298.721,20;2;1;6;2;3;1
3.432.151,10;5.298.720,90;10;1;6;2;3;1
3.432.238,40;5.298.720,20;8;3;2;2;4;2
3.432.305,60;5.298.719,70;2;4;2;2;4;2
3.432.328,70;5.298.719,50;2;3;5;2;2;1
3.432.351,90;5.298.719,20;2;2;5;2;2;1
3.432.375,70;5.298.718,80;2;3;5;2;2;1
3.432.399,50;5.298.718,40;2;3;5;2;2;1
3.432.423,80;5.298.717,80;2;3;5;2;2;1
3.432.448,10;5.298.717,30;2;2;5;2;2;1
3.432.472,60;5.298.716,60;2;3;5;2;2;1
3.432.497,10;5.298.715,80;2;2;5;2;2;1
3.432.521,30;5.298.715,10;2;2;5;2;2;1
3.432.545,30;5.298.714,40;2;1;5;2;2;1
3.432.569,10;5.298.713,70;2;1;5;2;2;1
3.432.592,70;5.298.713,00;2;2;5;2;2;1
3.432.616,20;5.298.712,40;2;3;5;2;2;1
3.432.639,50;5.298.711,70;2;2;5;2;2;1
3.432.662,70;5.298.711,10;2;2;5;2;2;1
3.432.685,80;5.298.710,50;2;2;5;2;2;1
3.432.708,70;5.298.709,90;2;2;5;2;2;1
3.432.731,60;5.298.709,30;2;1;5;2;2;1
3.432.754,40;5.298.708,70;2;2;5;2;2;1
3.432.777,00;5.298.708,20;2;3;6;2;2;1
3.432.822,00;5.298.707,00;2;1;3;2;2;1
3.432.107,90;5.298.698,10;2;1;2;2;3;1
3.432.129,90;5.298.697,80;2;1;2;2;3;1
3.432.152,00;5.298.697,40;2;1;2;2;3;1
3.432.306,70;5.298.695,50;2;3;0;0;0;0
3.432.329,70;5.298.695,20;2;3;5;2;2;1
3.432.352,80;5.298.694,90;2;2;5;2;2;1
3.432.376,60;5.298.694,40;2;2;5;2;2;1
3.432.400,40;5.298.694,00;2;2;5;2;2;1
3.432.424,70;5.298.693,50;2;2;5;2;2;1
3.432.448,90;5.298.692,90;2;2;5;2;2;1
3.432.473,30;5.298.692,30;2;2;5;2;2;1
3.432.497,60;5.298.691,70;2;1;5;2;2;1
3.432.521,60;5.298.691,10;2;3;5;2;2;1
3.432.545,40;5.298.690,50;2;2;5;2;2;1
3.432.569,10;5.298.689,90;2;1;5;2;2;1
3.432.592,60;5.298.689,30;2;2;5;2;2;1
3.432.616,00;5.298.688,80;2;2;5;2;2;1
3.432.639,20;5.298.688,20;2;1;5;2;2;1
3.432.662,40;5.298.687,70;2;2;5;2;2;1
3.432.685,40;5.298.687,10;2;2;5;2;2;1
3.432.708,30;5.298.686,60;2;3;5;2;2;1
3.432.731,10;5.298.686,10;2;1;5;2;2;1
3.432.753,80;5.298.685,60;2;3;5;2;2;1
3.432.776,50;5.298.685,10;2;1;5;2;2;1
3.432.799,00;5.298.684,50;2;2;5;2;2;1
3.432.130,40;5.298.674,50;2;1;2;2;3;1
3.432.152,60;5.298.674,10;2;1;2;2;3;1
3.432.331,00;5.298.671,20;2;2;5;2;2;1
3.432.354,20;5.298.670,70;2;2;5;2;2;1
3.432.378,00;5.298.670,30;2;2;5;2;2;1
3.432.401,70;5.298.669,80;2;3;5;2;2;1
3.432.425,80;5.298.669,40;2;3;5;2;2;1
3.432.449,90;5.298.668,90;2;2;5;2;2;1
3.432.474,00;5.298.668,30;2;2;5;2;2;1
3.432.498,00;5.298.667,80;2;1;5;2;2;1
3.432.521,80;5.298.667,30;2;1;5;2;2;1
3.432.545,50;5.298.666,80;2;3;5;2;2;1
3.432.569,10;5.298.666,30;2;2;5;2;2;1
3.432.592,50;5.298.665,80;2;1;5;2;2;1
3.432.615,80;5.298.665,40;2;2;5;2;2;1
3.432.638,90;5.298.664,90;2;3;5;2;2;1
3.432.662,00;5.298.664,40;2;4;5;2;2;1
3.432.685,00;5.298.663,90;2;3;5;2;2;1
3.432.707,80;5.298.663,40;2;1;5;2;2;1
3.432.730,60;5.298.663,00;2;3;5;2;2;1
3.432.753,30;5.298.662,50;2;2;5;2;2;1
3.432.775,90;5.298.662,00;2;1;5;2;2;1
3.432.798,40;5.298.661,60;2;1;5;2;2;1
3.432.355,50;5.298.646,90;2;2;5;2;2;1
3.432.379,20;5.298.646,50;2;2;5;2;2;1
3.432.402,90;5.298.646,00;2;3;5;2;2;1
3.432.426,80;5.298.645,60;2;4;5;2;2;1
3.432.450,60;5.298.645,10;2;4;5;2;2;1
3.432.474,50;5.298.644,70;2;3;5;2;2;1
3.432.498,30;5.298.644,20;2;2;5;2;2;1
3.432.522,00;5.298.643,80;2;2;5;2;2;1
3.432.545,60;5.298.643,40;2;3;5;2;2;1
3.432.569,00;5.298.642,90;2;1;5;2;2;1
3.432.592,30;5.298.642,50;2;2;5;2;2;1
3.432.615,50;5.298.642,10;2;1;5;2;2;1
3.432.638,60;5.298.641,60;2;3;5;2;2;1
3.432.661,70;5.298.641,20;2;3;5;2;2;1
3.432.684,60;5.298.640,80;2;2;5;2;2;1
3.432.707,40;5.298.640,40;2;2;5;2;2;1
3.432.730,10;5.298.639,90;2;2;5;2;2;1
3.432.752,80;5.298.639,50;2;2;5;2;2;1
3.432.775,40;5.298.639,10;2;3;5;2;2;1
3.432.797,90;5.298.638,70;2;1;5;2;2;1
3.432.820,40;5.298.638,30;2;2;5;2;2;1
3.432.403,40;5.298.622,40;2;4;5;2;2;1
3.432.427,10;5.298.622,00;2;2;5;2;2;1
3.432.450,80;5.298.621,60;2;1;5;2;2;1
3.432.474,60;5.298.621,20;2;1;5;2;2;1
3.432.498,20;5.298.620,80;2;2;5;2;2;1
3.432.521,90;5.298.620,40;2;2;5;2;2;1
3.432.545,40;5.298.620,00;2;3;5;2;2;1
3.432.568,80;5.298.619,60;2;1;5;2;2;1
3.432.592,10;5.298.619,30;2;1;5;2;2;1
3.432.615,30;5.298.618,90;2;3;5;2;2;1
3.432.638,40;5.298.618,50;2;1;5;2;2;1
3.432.661,30;5.298.618,10;2;4;5;2;2;1
3.432.684,20;5.298.617,80;2;3;5;2;2;1
3.432.707,00;5.298.617,40;2;2;5;2;2;1
3.432.729,70;5.298.617,00;2;1;5;2;2;1
3.432.752,30;5.298.616,60;2;1;5;2;2;1
3.432.774,90;5.298.616,30;2;1;5;2;2;1
3.432.797,40;5.298.615,90;2;2;5;2;2;1
3.432.819,90;5.298.615,50;2;1;5;2;2;1
3.432.842,30;5.298.615,10;2;1;5;2;2;1
3.432.427,40;5.298.598,50;2;4;6;2;3;1
3.432.450,90;5.298.598,10;2;1;5;2;2;1
3.432.474,60;5.298.597,70;2;3;5;2;2;1
3.432.498,20;5.298.597,40;2;2;5;2;2;1
3.432.521,80;5.298.597,10;2;3;5;2;2;1
3.432.545,30;5.298.596,80;2;2;5;2;2;1
3.432.568,60;5.298.596,40;2;1;5;2;2;1
3.432.591,90;5.298.596,10;2;1;5;2;2;1
3.432.615,00;5.298.595,70;2;1;5;2;2;1
3.432.638,10;5.298.595,40;2;1;5;2;2;1
3.432.661,00;5.298.595,10;2;2;5;2;2;1
3.432.683,90;5.298.594,80;2;3;5;2;2;1
3.432.706,70;5.298.594,40;2;1;5;2;2;1
3.432.729,40;5.298.594,10;2;1;5;2;2;1
3.432.752,00;5.298.593,80;2;2;5;2;2;1
3.432.450,90;5.298.574,70;2;3;5;2;2;1
3.432.474,50;5.298.574,40;2;3;5;2;2;1
3.432.498,00;5.298.574,00;2;2;5;2;2;1
3.432.521,60;5.298.573,70;2;2;5;2;2;1
3.432.545,00;5.298.573,50;2;2;5;2;2;1
3.432.568,40;5.298.573,20;2;3;5;2;2;1
3.432.591,60;5.298.572,80;2;2;5;2;2;1
3.432.614,70;5.298.572,50;2;1;5;2;2;1
3.432.637,80;5.298.572,20;2;1;5;2;2;1
3.432.474,40;5.298.551,00;2;3;5;2;2;1
3.432.497,90;5.298.550,70;2;2;5;2;2;1
3.432.521,40;5.298.550,40;2;2;5;2;2;1
3.432.544,80;5.298.550,20;2;1;5;2;2;1
3.432.568,10;5.298.549,90;2;1;5;2;2;1
3.432.591,30;5.298.549,60;2;3;5;2;2;1
3.432.614,50;5.298.549,30;2;1;5;2;2;1
3.432.521,10;5.298.527,10;2;2;5;2;2;1
3.432.544,50;5.298.526,80;2;2;5;2;2;1
3.432.567,80;5.298.526,60;2;3;5;2;2;1
3.432.591,00;5.298.526,30;2;2;5;2;2;1
3.432.520,80;5.298.503,60;2;3;5;2;2;1
3.432.544,20;5.298.503,40;2;2;5;2;2;1
3.431.919,90;5.298.755,00;2;3;3;2;2;1
3.431.936,40;5.298.756,60;2;2;3;2;2;1
3.431.952,90;5.298.758,20;2;2;6;2;3;1
3.431.969,20;5.298.759,80;2;2;6;2;3;1
3.431.985,50;5.298.761,30;2;2;6;2;3;1
3.432.001,60;5.298.762,80;2;2;6;2;3;1
3.431.872,00;5.298.733,60;2;1;3;2;2;1
3.431.889,10;5.298.735,50;2;2;3;2;2;1
3.431.906,00;5.298.737,40;2;3;6;2;3;1
3.431.922,70;5.298.739,10;2;2;6;2;3;1
3.431.939,30;5.298.740,90;2;2;3;2;2;1
3.431.955,80;5.298.742,50;2;2;6;2;3;1
3.431.972,20;5.298.744,10;2;3;6;2;3;1
3.431.988,50;5.298.745,70;2;3;6;2;3;1
3.432.004,70;5.298.747,30;2;1;6;2;3;1
3.431.874,80;5.298.717,40;2;2;3;2;2;1
3.431.891,90;5.298.719,40;2;3;6;2;3;1
3.431.908,80;5.298.721,30;2;2;6;2;3;1
3.431.925,60;5.298.723,10;2;2;6;2;3;1
3.431.942,30;5.298.725,00;2;4;6;2;3;1
3.431.958,80;5.298.726,70;2;3;6;2;3;1
3.431.975,20;5.298.728,30;2;2;6;2;3;1
3.431.991,60;5.298.730,00;2;2;6;2;3;1
3.432.007,80;5.298.731,50;2;2;6;2;3;1
3.431.877,60;5.298.701,10;2;2;3;2;2;1
3.431.894,70;5.298.703,20;2;2;6;2;3;1
3.431.911,70;5.298.705,20;2;3;6;2;3;1
3.431.928,60;5.298.707,10;2;2;6;2;3;1
3.431.945,20;5.298.708,90;2;3;6;2;3;1
3.431.961,80;5.298.710,70;2;3;6;2;3;1
3.431.978,30;5.298.712,40;2;3;6;2;3;1
3.431.994,70;5.298.714,10;2;3;6;2;3;1
3.432.011,00;5.298.715,60;2;2;6;2;3;1
3.431.880,40;5.298.684,70;2;1;3;2;2;1
3.431.914,60;5.298.688,80;2;3;6;2;3;1
3.431.931,50;5.298.690,80;10;1;6;2;3;1
3.431.964,90;5.298.694,50;10;2;6;2;3;1
3.431.981,40;5.298.696,30;2;1;6;2;3;1
3.431.997,80;5.298.698,10;2;1;6;2;3;1
3.431.883,30;5.298.668,10;2;1;3;2;2;1
3.431.900,50;5.298.670,30;2;1;2;2;3;1
3.431.917,60;5.298.672,30;2;1;2;2;3;1
3.431.951,30;5.298.676,20;2;1;2;2;3;1
3.431.968,10;5.298.678,00;2;1;2;2;3;1
3.431.984,70;5.298.679,80;2;1;2;2;3;1
3.432.001,20;5.298.681,50;2;1;6;2;3;1
3.432.017,70;5.298.683,10;2;1;6;2;3;1
3.431.886,10;5.298.651,50;2;2;3;2;2;1
3.431.903,40;5.298.653,70;2;1;2;2;3;1
3.431.920,50;5.298.655,60;2;1;2;2;3;1
3.431.937,60;5.298.657,60;2;1;2;2;3;1
3.431.954,50;5.298.659,50;2;1;2;2;3;1
3.431.971,30;5.298.661,30;2;1;2;2;3;1
3.431.988,00;5.298.663,10;2;1;2;2;3;1
3.432.004,70;5.298.664,80;2;1;2;2;3;1
3.432.021,30;5.298.666,40;2;1;2;2;3;1
3.431.889,00;5.298.634,50;2;1;3;2;2;1
3.431.906,30;5.298.636,70;2;1;2;2;3;1
3.431.923,50;5.298.638,70;2;1;2;2;3;1
3.431.940,60;5.298.640,70;2;1;2;2;3;1
3.431.957,60;5.298.642,60;2;1;2;2;3;1
3.431.974,50;5.298.644,40;2;1;2;2;3;1
3.431.991,40;5.298.646,20;2;1;2;2;3;1
3.432.008,10;5.298.647,90;2;1;2;2;3;1
3.432.024,90;5.298.649,50;10;1;2;2;3;1
3.431.909,30;5.298.619,60;2;1;2;2;3;1
3.431.943,70;5.298.623,80;2;3;2;2;3;1
3.431.960,80;5.298.625,70;2;3;2;2;3;1
3.431.912,30;5.298.602,30;2;2;2;2;3;1
3.431.929,60;5.298.604,50;2;3;2;2;3;1
3.431.946,90;5.298.606,60;2;2;2;2;3;1
3.431.964,00;5.298.608,70;2;2;2;2;3;1
3.431.915,30;5.298.584,70;2;1;2;2;3;1
3.431.932,80;5.298.587,00;2;1;2;2;3;1
3.431.950,00;5.298.589,30;2;1;2;2;3;1
3.431.967,20;5.298.591,40;2;3;2;2;3;1
3.431.935,90;5.298.569,30;2;2;6;2;3;1
3.431.953,20;5.298.571,70;2;2;6;2;3;1
3.431.970,50;5.298.574,00;2;2;6;2;3;1
3.431.956,50;5.298.554,00;2;1;4;3;4;1
3.431.973,80;5.298.556,30;2;3;6;2;3;1
3.431.959,90;5.298.535,50;2;2;4;3;4;1
3.431.977,20;5.298.538,00;2;2;4;3;4;1
3.432.247,00;5.298.690,70;2;2;2;2;3;1
3.432.268,80;5.298.693,30;2;1;2;2;3;1
3.432.290,80;5.298.695,90;2;2;6;2;3;1
3.432.205,40;5.298.660,40;2;3;2;2;3;1
3.432.226,90;5.298.662,50;2;2;2;2;3;1
3.432.248,40;5.298.664,80;2;3;6;2;3;1
3.432.270,20;5.298.667,00;2;1;6;2;3;1
3.432.292,20;5.298.669,30;2;2;6;2;3;1
3.432.142,40;5.298.631,10;2;3;2;2;3;1
3.432.163,80;5.298.632,40;2;3;2;2;3;1
3.432.185,20;5.298.633,90;2;2;2;2;3;1
3.432.206,60;5.298.635,60;2;3;6;2;3;1
3.432.228,00;5.298.637,50;2;2;6;2;3;1
3.432.249,60;5.298.639,40;2;1;6;2;3;1
3.432.271,50;5.298.641,30;2;2;6;2;3;1
3.432.293,50;5.298.643,20;2;2;6;2;3;1
3.432.315,90;5.298.644,50;2;2;6;2;3;1
3.432.056,80;5.298.604,50;2;2;2;2;3;1
3.432.078,60;5.298.604,90;2;2;2;2;3;1
3.432.100,40;5.298.605,30;2;3;2;2;3;1
3.432.121,90;5.298.606,10;2;2;2;2;3;1
3.432.143,60;5.298.606,90;2;2;2;2;3;1
3.432.164,90;5.298.608,10;2;2;6;2;3;1
3.432.186,30;5.298.609,50;2;2;6;2;3;1
3.432.207,70;5.298.611,10;2;2;6;2;3;1
3.432.229,00;5.298.612,90;2;3;6;2;3;1
3.432.250,50;5.298.614,80;2;3;6;2;3;1
3.432.272,40;5.298.616,30;2;2;6;2;3;1
3.432.294,50;5.298.617,90;2;3;6;2;3;1
3.432.316,90;5.298.619,00;2;2;6;2;3;1
3.432.339,50;5.298.619,90;2;2;6;2;3;1
3.432.362,40;5.298.620,40;2;3;6;2;3;1
3.432.385,40;5.298.620,70;2;1;5;2;2;1
3.432.015,00;5.298.579,90;2;2;6;2;3;1
3.432.036,50;5.298.580,30;2;2;6;2;3;1
3.432.058,20;5.298.580,80;2;2;6;2;3;1
3.432.079,90;5.298.581,10;2;3;6;2;3;1
3.432.101,60;5.298.581,50;2;3;6;2;3;1
3.432.123,10;5.298.582,30;2;3;6;2;3;1
3.432.144,60;5.298.583,10;2;2;6;2;3;1
3.432.165,90;5.298.584,20;2;3;6;2;3;1
3.432.187,20;5.298.585,50;2;2;6;2;3;1
3.432.208,60;5.298.586,90;2;2;6;2;3;1
3.432.229,90;5.298.588,60;2;3;6;2;3;1
3.432.251,40;5.298.590,30;2;3;6;2;3;1
3.432.273,40;5.298.591,50;2;2;6;2;3;1
3.432.295,40;5.298.592,80;2;3;6;2;3;1
3.432.317,80;5.298.593,70;2;2;6;2;3;1
3.432.340,40;5.298.594,50;2;3;6;2;3;1
3.432.363,10;5.298.595,00;2;3;6;2;3;1
3.432.386,00;5.298.595,40;2;1;6;2;3;1
3.432.409,00;5.298.595,60;2;3;6;2;3;1
3.432.752,50;5.298.585,60;2;2;5;2;2;1
3.432.775,10;5.298.585,00;2;2;5;2;2;1
3.432.797,60;5.298.584,40;2;2;5;2;2;1
3.432.820,20;5.298.584,00;2;2;5;2;2;1
3.432.842,70;5.298.583,70;2;2;5;2;2;1
3.432.865,20;5.298.583,30;2;1;5;2;2;1
3.432.887,70;5.298.582,90;2;1;5;2;2;1
3.432.910,10;5.298.582,40;2;2;6;2;2;2
3.432.016,40;5.298.556,40;2;2;6;2;3;1
3.432.037,90;5.298.556,80;2;2;6;2;3;1
3.432.059,50;5.298.557,10;2;2;6;2;3;1
3.432.081,20;5.298.557,50;2;3;6;2;3;1
3.432.102,80;5.298.557,90;2;2;6;2;3;1
3.432.124,10;5.298.558,70;2;1;6;2;3;1
3.432.145,50;5.298.559,50;2;3;6;2;3;1
3.432.166,80;5.298.560,60;2;3;6;2;3;1
3.432.188,10;5.298.561,70;2;2;6;2;3;1
3.432.209,40;5.298.563,00;2;4;6;2;3;1
3.432.230,80;5.298.564,40;2;2;6;2;3;1
3.432.252,40;5.298.565,80;2;2;6;2;3;1
3.432.274,30;5.298.566,90;2;2;6;2;3;1
3.432.296,40;5.298.568,00;2;3;6;2;3;1
3.432.318,60;5.298.569,00;2;2;6;2;3;1
3.432.341,00;5.298.570,00;2;2;6;2;3;1
3.432.363,60;5.298.570,70;2;2;6;2;3;1
3.432.386,30;5.298.571,20;2;2;6;2;3;1
3.432.409,20;5.298.571,40;2;2;6;2;3;1
3.432.432,30;5.298.571,30;2;2;6;2;3;1
3.432.661,90;5.298.565,50;2;3;5;2;2;1
3.432.684,60;5.298.564,80;2;2;5;2;2;1
3.432.707,30;5.298.564,10;2;1;5;2;2;1
3.432.729,80;5.298.563,40;2;1;5;2;2;1
3.432.752,40;5.298.562,80;2;2;5;2;2;1
3.432.774,90;5.298.562,20;2;2;5;2;2;1
3.432.797,40;5.298.561,60;2;2;5;2;2;1
3.432.820,00;5.298.561,20;2;2;5;2;2;1
3.432.842,50;5.298.560,90;2;2;5;2;2;1
3.432.865,10;5.298.560,50;2;2;5;2;2;1
3.432.887,50;5.298.560,10;2;1;5;2;2;1
3.432.909,90;5.298.559,60;2;1;5;2;2;1
3.432.932,20;5.298.559,00;2;1;5;2;2;1
3.432.954,40;5.298.558,40;2;1;5;2;2;1
3.432.976,40;5.298.557,60;2;1;5;2;2;1
3.432.017,20;5.298.533,50;2;2;6;2;3;1
3.432.039,00;5.298.533,60;2;2;6;2;3;1
3.432.060,80;5.298.533,80;2;3;6;2;3;1
3.432.082,40;5.298.534,00;2;2;6;2;3;1
3.432.104,10;5.298.534,30;2;2;6;2;3;1
3.432.125,40;5.298.535,00;2;3;6;2;3;1
3.432.146,80;5.298.535,70;2;3;6;2;3;1
3.432.168,00;5.298.536,70;2;2;6;2;3;1
3.432.189,20;5.298.537,80;2;3;6;2;3;1
3.432.210,50;5.298.539,00;2;3;6;2;3;1
3.432.231,90;5.298.540,30;2;2;6;2;3;1
3.432.253,40;5.298.541,50;2;2;6;2;3;1
3.432.275,30;5.298.542,50;2;3;6;2;3;1
3.432.297,30;5.298.543,40;2;2;6;2;3;1
3.432.319,30;5.298.544,50;2;2;6;2;3;1
3.432.341,50;5.298.545,60;2;2;6;2;3;1
3.432.364,00;5.298.546,40;2;2;6;2;3;1
3.432.386,60;5.298.547,10;2;2;6;2;3;1
3.432.409,40;5.298.547,40;2;2;6;2;3;1
3.432.432,40;5.298.547,30;2;3;6;2;3;1
3.432.639,00;5.298.543,10;2;2;5;2;2;1
3.432.661,80;5.298.542,60;2;2;5;2;2;1
3.432.684,50;5.298.541,90;2;2;5;2;2;1
3.432.707,10;5.298.541,30;2;1;5;2;2;1
3.432.729,80;5.298.540,70;2;1;5;2;2;1
3.432.752,30;5.298.540,10;2;2;5;2;2;1
3.432.774,90;5.298.539,60;2;1;5;2;2;1
3.432.797,40;5.298.539,10;2;2;5;2;2;1
3.432.820,00;5.298.538,70;2;1;5;2;2;1
3.432.842,50;5.298.538,30;2;2;5;2;2;1
3.432.865,00;5.298.537,90;2;2;5;2;2;1
3.432.887,50;5.298.537,50;2;2;5;2;2;1
3.432.909,90;5.298.537,00;2;1;5;2;2;1
3.432.932,20;5.298.536,40;2;2;5;2;2;1
3.432.954,30;5.298.535,80;2;1;5;2;2;1
3.432.017,80;5.298.510,90;2;2;6;2;3;1
3.432.039,90;5.298.510,60;2;3;6;2;3;1
3.432.061,90;5.298.510,60;2;3;6;2;3;1
3.432.083,70;5.298.510,70;2;2;6;2;3;1
3.432.105,40;5.298.510,90;2;2;6;2;3;1
3.432.126,80;5.298.511,40;2;3;6;2;3;1
3.432.148,20;5.298.511,90;2;3;6;2;3;1
3.432.169,40;5.298.512,80;2;3;6;2;3;1
3.432.190,60;5.298.513,70;2;3;6;2;3;1
3.432.211,80;5.298.514,80;2;2;6;2;3;1
3.432.233,00;5.298.516,10;2;3;6;2;3;1
3.432.254,40;5.298.517,30;2;3;6;2;3;1
3.432.276,10;5.298.518,40;2;4;6;2;3;1
3.432.297,90;5.298.519,40;2;2;6;2;3;1
3.432.319,90;5.298.520,40;2;2;6;2;3;1
3.432.342,10;5.298.521,40;2;3;6;2;3;1
3.432.364,40;5.298.522,30;2;3;6;2;3;1
3.432.386,90;5.298.523,00;2;2;6;2;3;1
3.432.409,60;5.298.523,50;2;3;6;2;3;1
3.432.432,40;5.298.523,60;2;2;6;2;3;1
3.432.616,00;5.298.520,60;2;2;5;2;2;1
3.432.638,90;5.298.520,20;2;1;5;2;2;1
3.432.661,70;5.298.519,80;2;3;5;2;2;1
3.432.684,40;5.298.519,20;2;2;5;2;2;1
3.432.707,10;5.298.518,70;2;2;5;2;2;1
3.432.729,70;5.298.518,20;2;3;5;2;2;1
3.432.752,30;5.298.517,60;2;1;5;2;2;1
3.432.774,90;5.298.517,20;2;2;5;2;2;1
3.432.797,50;5.298.516,70;2;1;5;2;2;1
3.432.820,10;5.298.516,30;2;3;5;2;2;1
3.432.842,60;5.298.515,90;2;2;5;2;2;1
3.432.865,10;5.298.515,50;2;1;5;2;2;1
3.432.887,70;5.298.515,10;2;2;5;2;2;1
3.432.910,00;5.298.514,60;2;1;5;2;2;1
3.432.932,20;5.298.514,00;2;1;5;2;2;1
3.432.018,70;5.298.488,00;2;2;6;2;3;1
3.432.041,30;5.298.487,50;2;3;6;2;3;1
3.432.063,40;5.298.487,20;2;4;6;2;3;1
3.432.085,30;5.298.487,20;2;3;6;2;3;1
3.432.107,00;5.298.487,30;2;3;6;2;3;1
3.432.128,30;5.298.487,70;2;3;6;2;3;1
3.432.149,80;5.298.488,10;2;3;6;2;3;1
3.432.170,80;5.298.489,00;2;2;6;2;3;1
3.432.192,00;5.298.489,80;2;2;6;2;3;1
3.432.213,10;5.298.490,90;2;2;6;2;3;1
3.432.234,20;5.298.492,00;2;2;6;2;3;1
3.432.255,50;5.298.493,20;10;1;6;2;3;1
3.432.277,00;5.298.494,30;2;3;6;2;3;1
3.432.298,70;5.298.495,50;2;3;6;2;3;1
3.432.320,50;5.298.496,50;2;3;6;2;3;1
3.432.342,60;5.298.497,40;2;3;6;2;3;1
3.432.364,80;5.298.498,30;2;4;6;2;3;1
3.432.387,20;5.298.499,10;2;3;6;2;3;1
3.432.409,80;5.298.499,70;2;3;6;2;3;1
3.432.432,50;5.298.500,00;2;3;6;2;3;1
3.432.455,40;5.298.500,20;2;2;6;2;3;1
3.432.615,90;5.298.497,70;2;1;5;2;2;1
3.432.638,80;5.298.497,40;2;2;5;2;2;1
3.432.661,60;5.298.497,10;2;2;5;2;2;1
3.432.684,40;5.298.496,70;2;2;5;2;2;1
3.432.707,10;5.298.496,30;2;3;5;2;2;1
3.432.752,50;5.298.495,30;2;3;5;2;2;1
3.432.775,10;5.298.494,90;2;2;5;2;2;1
3.432.797,70;5.298.494,40;2;1;5;2;2;1
3.432.820,20;5.298.494,00;2;1;5;2;2;1
3.432.842,80;5.298.493,50;2;3;5;2;2;1
3.432.865,30;5.298.493,10;2;3;5;2;2;1
3.432.887,80;5.298.492,70;2;1;5;2;2;1
3.432.910,20;5.298.492,20;2;2;5;2;2;1
3.432.020,10;5.298.464,90;2;2;6;2;3;1
3.432.042,90;5.298.464,20;2;3;6;2;3;1
3.432.065,20;5.298.463,90;2;4;6;2;3;1
3.432.087,10;5.298.463,70;2;3;6;2;3;1
3.432.108,80;5.298.463,70;2;2;6;2;3;1
3.432.130,10;5.298.464,10;2;2;6;2;3;1
3.432.151,40;5.298.464,50;2;2;6;2;3;1
3.432.172,30;5.298.465,30;2;2;6;2;3;1
3.432.193,40;5.298.466,10;2;2;6;2;3;1
3.432.214,40;5.298.467,10;2;2;6;2;3;1
3.432.235,50;5.298.468,10;2;2;6;2;3;1
3.432.256,70;5.298.469,20;2;3;6;2;3;1
3.432.278,10;5.298.470,20;2;2;6;2;3;1
3.432.299,70;5.298.471,30;2;3;6;2;3;1
3.432.321,30;5.298.472,40;2;2;6;2;3;1
3.432.343,10;5.298.473,50;2;4;6;2;3;1
3.432.365,20;5.298.474,60;2;3;6;2;3;1
3.432.387,40;5.298.475,50;2;3;6;2;3;1
